name,pct_stem_2000,pct_business_2000,pct_health_2000,pct_arthuman_2000,pct_socialscience_2000,pct_publicsocial_2000,pct_multidisci_2000,pct_tradepersonal_2000,scorecard_median_earnings_2011
Cooper Union For The Advancement Of Science & Art ,64.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,53700.0
Copiah-Lincoln Community College,4.477612,15.11194,18.283583,0.0,0.0,0.0,47.014927,15.11194,25700.0
Copper Mountain College,19.310345,10.344828,4.1379309,0.68965518,8.965517,5.5172415,49.655174,1.3793104,26500.0
Corban University,3.448276,39.65517,0.0,0.0,31.609196,9.7701149,15.517241,0.0,34200.0
Cornell College,25.5,3.5,0.0,23.5,38.5,0.0,9.0,0.0,41900.0
Cornell University,50.076492,12.08567,1.5808262,10.249872,21.672617,0.0,4.3345232,0.0,70900.0
Cornerstone University,0.81632656,48.57143,0.40816328,13.061224,26.122448,8.9795923,2.0408163,0.0,35600.0
Corning Community College - SUNY Office Of Community Colleges,18.294361,18.019257,4.8143053,0.0,0.0,14.305365,41.953232,2.6134801,31000.0
Cornish College Of The Arts,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,29900.0
Cossatot Community College Of The University Of Arkansas,3.9603961,35.643566,15.841584,0.0,0.0,0.0,19.801981,24.752476,21000.0
County College Of Morris,8.6032391,27.732794,9.7165995,3.4412956,1.6194332,6.3765182,41.700405,0.80971658,40200.0
Covenant College,5.2959499,51.401871,0.0,7.7881618,25.233644,4.0498443,6.2305298,0.0,39800.0
Cowley County Community College & Area Vocational Technical Schoo,16.051661,23.985241,2.9520295,5.7195573,16.605165,5.9040594,10.885609,17.896679,30900.0
Coyne College,5.2192068,0.0,0.0,0.0,0.0,0.0,0.0,94.780792,36400.0
Craven Community College,4.2035398,22.123894,20.132744,0.0,1.1061947,13.053098,31.858408,7.5221238,29100.0
Creighton University,25.87007,17.053364,25.754061,6.6125288,19.141531,2.0881672,3.4802785,0.0,57800.0
Crimson Technical College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,41700.0
Crowder College,11.290322,7.2580647,8.8709679,1.6129032,6.7204299,1.0752689,26.881721,36.290321,26500.0
Crown College,12.195122,24.390244,0.0,3.0487804,30.487804,23.170732,6.7073174,0.0,31600.0
Cuesta College,2.3313906,7.9100747,27.310574,0.74937552,0.66611159,0.66611159,57.368858,2.9975019,32900.0
Culinary Institute Of America,0.0,6.8728523,0.0,0.0,0.0,0.0,0.0,93.127151,41600.0
Culver-Stockton College,8.6021509,19.892473,10.752688,7.5268822,45.698925,5.9139786,1.6129032,0.0,36100.0
Cumberland County College,3.75,16.5625,14.0625,0.0,3.4375,10.3125,50.0,1.875,31600.0
Cumberland University,2.9239767,25.146198,12.865497,5.2631578,41.520466,8.1871347,4.0935674,0.0,35000.0
Curry College,0.81799591,13.905931,19.427402,2.8629856,23.517382,39.263805,0.20449898,0.0,43600.0
Cuyahoga Community College,9.5208073,12.232031,31.778057,0.81967211,2.522068,5.2963428,37.263557,0.56746531,27600.0
D G Erwin Technical Center,8.2437277,28.076464,39.0681,1.911589,0.0,0.0,0.0,22.700119,26000.0
D'Youville College,1.7361112,6.25,79.166664,2.7777777,7.291667,2.7777777,0.0,0.0,48300.0
Dabney S Lancaster Community College,16.770187,26.086956,35.403728,0.0,0.0,3.7267082,18.012423,0.0,27500.0
Daemen College,1.7361112,5.9027777,71.180557,2.4305553,15.625,0.69444442,2.4305556,0.0,42900.0
Dakota College At Bottineau,23.863636,24.431818,8.522727,0.0,0.0,0.0,43.181816,0.0,31800.0
Dakota Wesleyan University,3.5971222,20.86331,21.582733,2.1582735,25.899281,16.546762,9.3525181,0.0,34100.0
Dallas Baptist University,4.1221375,44.427483,0.61068702,7.9389315,12.519084,7.480916,22.748091,0.15267175,42200.0
Dallas County Community College District,9.820447,26.639795,12.458776,1.2825211,2.0153902,3.1513376,37.669476,6.9622574,33483.645
Dalton State College,7.183908,19.827587,22.413794,0.0,0.0,0.0,46.551723,4.0229883,30400.0
Daniel Webster College,14.522821,57.26141,0.0,0.0,0.0,0.0,6.6390042,21.576763,51900.0
Danville Area Community College,7.7809801,36.599422,8.0691643,0.0,0.28818443,2.0172911,40.057636,5.1873198,24700.0
Danville Community College,15.935335,21.47806,37.644341,0.0,3.6951501,4.1570439,13.394919,3.6951501,27700.0
Dartmouth College,28.003784,0.0,0.0,24.124882,43.992432,0.0,3.8789027,0.0,67100.0
Darton State College,0.0,10.451978,44.350281,0.0,0.0,1.4124293,42.090397,1.6949153,31700.0
Davenport University,0.2415459,90.579712,6.521739,0.0,0.0,2.6570048,0.0,0.0,29900.0
Davidson College,21.813725,0.0,0.0,31.617647,42.892155,0.0,3.6764705,0.0,58500.0
Davidson County Community College,6.2921348,25.842697,36.853931,0.0,0.0,11.685393,8.3146067,11.011236,24400.0
Davis & Elkins College,14.285714,20.952381,17.142857,9.5238094,27.619047,0.0,10.476191,0.0,35900.0
Davis Applied Technology College,0.0,28.756477,44.559586,0.0,0.0,0.0,0.0,26.683939,26400.0
Dawson Community College,20.0,12.307693,0.0,0.0,5.3846154,12.307693,50.0,0.0,30800.0
Daymar College,7.6923075,38.46154,0.96153843,0.0,0.0,25.0,0.0,27.884615,22100.0
Daymar Institute,19.158878,24.766356,38.785046,0.0,0.93457943,16.355141,0.0,0.0,22500.0
Daytona State College,3.1020868,8.1782293,30.908066,0.73322052,0.22560632,6.3733783,44.726452,5.7529612,27000.0
DePauw University,19.960474,0.0,0.19762845,23.12253,51.581028,0.0,5.13834,0.0,47800.0
DeSales University,12.944983,34.627831,5.5016179,13.268609,13.915857,12.621359,7.119741,0.0,48300.0
Dean College,2.2624435,22.171946,0.0,8.1447964,17.647058,15.384615,34.389141,0.0,32700.0
Defiance College,14.457831,35.542168,0.0,1.8072289,30.722893,10.843374,6.6265063,0.0,37000.0
Del Mar College,3.0981066,22.375216,32.874355,2.5817556,8.0895004,12.564545,9.1222029,9.2943201,29100.0
Delaware County Community College,8.1310682,15.291262,21.966019,2.5485437,9.7087383,16.747572,23.786407,1.8203883,35500.0
Delaware State University,14.669927,22.249388,8.557457,2.9339852,41.809292,7.8239608,0.48899755,1.4669926,34200.0
Delaware Technical Community College - Owens Campus,20.308483,26.863752,27.634962,0.0,18.380463,3.2133677,0.0,3.5989716,28800.0
"Delaware Technical Community College of Dover, DE",30.50193,25.482626,20.46332,0.0,17.374517,5.7915058,0.0,0.38610038,29000.0
"Delaware Technical Community College of Wilmington, DE",20.450607,17.157713,32.062393,0.0,15.771231,9.5320625,1.3864818,3.6395149,33500.0
Delaware Valley College Of Science & Agriculture,67.045456,23.863636,0.0,1.4204545,2.5568182,5.1136365,0.0,0.0,42200.0
Delgado Community College,11.603189,15.943313,38.706821,2.5686448,7.3516388,3.9858282,12.046059,7.7945085,28200.0
Delta College,30.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,28100.0
Delta State University,7.2026801,31.490788,6.5326633,6.0301504,33.500839,10.887773,0.67001677,3.6850922,33800.0
Denison University,18.489065,0.0,0.0,27.634195,51.888668,0.0,1.9880716,0.0,48600.0
Depaul University,13.806147,30.969267,0.1891253,11.867612,26.761229,0.09456265,16.312056,0.0,50900.0
Des Moines Area Community College,6.6621346,27.396328,18.422842,1.2236574,0.0,4.1468391,27.46431,14.683888,34500.0
Dickinson College,18.04878,5.3658538,0.0,29.756098,36.829269,0.0,10.0,0.0,52100.0
Dickinson State University,14.046824,35.451504,17.056856,2.6755853,23.411371,0.0,7.3578596,0.0,37000.0
Dillard University,23.4375,12.5,34.375,7.8125,16.666666,5.208333,0.0,0.0,34000.0
Dixie State University,15.472482,19.314642,3.4267912,4.2575283,12.876428,1.1422638,23.883698,19.626169,34600.0
Doane College,15.434083,44.372993,1.9292605,4.1800642,31.832798,1.607717,0.64308679,0.0,42300.0
Dodge City Community College,21.097046,16.033754,29.535866,0.84388185,25.316456,1.2658228,0.0,5.9071732,31400.0
Dominican College Of Blauvelt,8.3941603,17.153284,46.350365,3.6496351,17.518248,4.7445254,2.189781,0.0,51000.0
Dominican University,11.518325,35.602093,0.0,13.089005,29.842932,2.617801,7.329843,0.0,44400.0
Dominican University Of California,3.0150754,18.090452,35.17588,11.055276,15.075377,0.0,17.58794,0.0,51400.0
Dordt College,26.027397,21.917809,0.0,9.2465754,30.479452,5.1369863,7.191781,0.0,38400.0
Dorsey School Of Business,37.986271,16.247139,45.76659,0.0,0.0,0.0,0.0,0.0,22800.0
Douglas J Aveda Institute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,23100.0
Dowling College,9.010601,33.215546,0.0,5.8303885,39.752651,0.0,11.837456,0.3533569,43000.0
Drake College Of Business,0.0,20.689655,79.310349,0.0,0.0,0.0,0.0,0.0,25200.0
Drake University,12.718601,28.775835,6.6772656,13.990461,37.519875,0.0,0.31796503,0.0,55700.0
Drew University,21.052631,0.0,0.0,23.529411,48.606812,0.0,6.8111453,0.0,50900.0
Drury University,17.076923,18.615385,2.9230769,10.769231,28.307693,12.461538,9.8461542,0.0,32200.0
Duke University,33.771107,0.062539086,0.0,11.819887,41.651031,8.9430895,3.7523451,0.0,76700.0
Dunwoody College Of Technology,28.732393,0.0,0.0,0.0,0.0,0.0,0.0,71.267609,46400.0
Duquesne University Of The Holy Spirit,5.1959891,25.615314,17.684595,6.1075659,36.918869,0.18231541,8.295351,0.0,54300.0
Durham Technical Community College,5.0847459,23.728813,42.655369,0.0,0.0,9.6045198,17.514124,1.4124293,29200.0
Dutchess Community College,8.0246916,22.839506,11.851851,5.4320989,1.9753087,5.4320989,41.111111,3.3333335,31600.0
Dyersburg State Community College,2.6315789,20.526316,28.421053,0.0,0.0,8.4210529,40.0,0.0,27600.0
ETI School Of Skilled Trades,53.376205,0.0,0.0,0.0,0.0,0.0,0.0,46.623795,37900.0
Eagle Gate College,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,29700.0
Earlham College,22.314049,3.3057852,0.0,26.033058,34.710743,0.0,13.636364,0.0,32300.0
East Arkansas Community College,0.0,16.883118,37.662338,0.0,0.0,4.5454545,40.909092,0.0,23100.0
East Carolina University,14.139941,20.772594,14.504374,7.4344025,31.851313,4.2274055,7.0699706,0.0,39200.0
East Central College,7.9229126,7.7087793,23.340471,0.85653102,0.42826551,17.77302,37.687366,4.2826552,26700.0
East Central Community College,4.4943819,24.719101,18.876404,2.47191,11.685392,0.22471911,20.898876,16.629213,27200.0
East Central University,16.058393,24.087591,12.773723,5.6569343,21.350365,15.510948,4.5620437,0.0,34500.0
East Georgia State College,3.7037036,4.9382715,1.2345679,0.0,0.0,0.0,87.65432,2.4691358,29700.0
East Mississippi Community College,3.1476998,14.527845,10.653753,0.0,0.0,0.0,34.382568,37.288136,25700.0
East Stroudsburg University Of Pennsylvania,21.262459,11.738649,7.7519379,5.8693247,50.05537,0.0,3.3222589,0.0,42900.0
East Tennessee State University,12.715232,19.536423,21.390728,6.2913909,17.284769,7.4834437,15.298014,0.0,34000.0
East Texas Baptist University,9.4594593,14.864865,9.0090094,14.414414,38.738739,9.4594593,4.0540543,0.0,36700.0
East West University,50.847458,22.033897,0.0,6.7796612,0.0,0.0,20.338982,0.0,22300.0
Eastern Arizona College,4.7080979,22.222223,10.169492,3.2015066,3.3898304,0.75329566,19.020716,36.53484,27800.0
Eastern College Of Health Vocations,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,19700.0
Eastern Connecticut State University,9.067358,14.766839,0.0,9.1968908,48.445595,1.8134716,16.709845,0.0,42400.0
Eastern Florida State College,1.7875383,8.9376917,12.461696,0.56179774,0.0,3.6772218,67.313583,5.2604699,28700.0
Eastern Gateway Community College,6.4356437,40.594063,32.178219,0.0,0.0,6.9306931,10.891089,2.9702971,23300.0
Eastern Idaho Technical College,5.6074767,33.644859,43.925232,0.0,0.0,3.7383177,0.0,13.084112,28400.0
Eastern Illinois University,8.6690016,23.686514,1.4010508,15.061296,40.499126,0.0,10.683012,0.0,41200.0
Eastern Iowa Community College District,3.1344793,11.830132,15.267947,0.0,0.0,0.20222446,51.365017,18.200203,30000.0
Eastern Kentucky University,11.163771,13.533439,23.11743,4.0547657,26.645603,16.535019,3.5281727,1.421801,33100.0
Eastern Maine Community College,8.3832331,19.161676,28.143713,0.0,0.0,0.0,4.1916165,40.119762,30900.0
Eastern Mennonite University,14.981274,23.220974,14.23221,8.6142321,8.2397003,7.1161051,23.595505,0.0,39500.0
Eastern Michigan University,12.121212,21.431179,7.3749542,11.427528,34.866741,4.3811607,8.3972254,0.0,37300.0
Eastern Nazarene College,7.1225071,52.136753,0.28490028,2.5641026,14.529915,1.4245014,21.937323,0.0,44400.0
Eastern New Mexico University,10.128205,20.0,14.615385,4.6153846,32.307693,3.3333333,13.846154,1.1538463,30200.0
Eastern Oklahoma State College,14.880953,17.857143,18.75,1.7857143,37.202381,7.4404764,0.0,2.0833333,29800.0
Eastern Oregon University,10.951009,11.527377,0.0,11.527378,20.172911,2.0172911,43.804031,0.0,37800.0
Eastern Shore Community College,10.638298,13.829787,45.744682,0.0,0.0,0.0,28.723404,1.0638298,28000.0
Eastern University,3.7894738,47.157894,5.8947368,4.4210525,24.421053,9.4736843,4.8421054,0.0,42800.0
Eastern Washington University,13.590505,20.83086,5.281899,9.5548964,35.845699,4.9258161,9.9703264,0.0,40500.0
Eastern Wyoming College,7.7519379,10.852714,22.480619,0.0,7.7519379,3.1007752,29.457365,18.604652,26200.0
Eckerd College,35.875706,22.598869,0.0,13.559322,25.988701,0.0,1.9774011,0.0,40800.0
Ecpi University And Skyline Colleges,92.900963,7.0990357,0.0,0.0,0.0,0.0,0.0,0.0,37509.574
Edgecombe Community College,0.0,26.086956,48.550724,0.0,2.173913,1.4492754,5.7971015,15.942029,23100.0
Edgewood College,4.4247789,28.318584,17.699116,11.504424,33.628319,2.6548672,1.7699115,0.0,40900.0
Edinboro University Of Pennsylvania,9.578207,10.017574,8.8752193,13.620386,41.652023,10.720563,5.5360279,0.0,33900.0
Edison State College,0.90991813,3.6396723,28.298452,0.0,0.0,4.5495906,62.056416,0.54595089,32300.0
Edison State Community College,13.953488,33.720928,11.627907,3.4883718,0.0,8.9147291,28.294573,0.0,27200.0
Edmonds Community College,19.54023,16.710875,3.2714412,0.0,0.70733863,7.8691425,44.385498,7.5154729,35500.0
Edward Waters College,6.25,64.0625,0.78125,0.0,21.875,7.03125,0.0,0.0,25600.0
El Camino College,8.3202515,17.032967,9.89011,6.3579278,19.623234,9.262166,24.568289,4.945055,30200.0
El Paso Community College,8.4710741,33.05785,33.471073,2.6859505,2.2727273,7.1280994,5.0619836,7.8512397,25500.0
Elaine P. Nunez Community College,16.201117,23.463686,10.614525,0.0,5.5865922,3.9106145,25.139666,15.083798,24500.0
Elgin Community College,2.3121388,12.042389,20.61657,1.5414258,0.0,4.8169556,45.568401,13.102119,31300.0
Elizabeth City State University,22.012579,19.18239,0.0,11.006289,31.446541,16.352201,0.0,0.0,30100.0
Elizabethtown College,17.597765,24.860334,13.407822,3.9106145,34.078213,6.1452513,0.0,0.0,47700.0
Elmhurst College,10.271903,34.290031,8.9123869,9.2145014,31.268881,0.60422963,5.4380665,0.0,48100.0
Elmira College,6.5281901,17.507418,6.2314539,8.9020767,41.246292,10.682492,8.9020767,0.0,43600.0
Elon University,6.5508022,25.13369,0.0,8.1550798,43.582886,6.6844921,9.8930483,0.0,44500.0
Embry-Riddle Aeronautical University,12.449637,9.5890408,0.0,0.0,0.6446414,0.0,0.0,77.316681,60900.0
Emerson College,0.0,11.360239,3.2884903,47.23468,37.21973,0.0,0.89686096,0.0,44800.0
Emily Griffith Technical College,0.12224939,27.87286,46.699268,0.0,0.0,0.0,0.24449877,25.061123,23500.0
"Emmanuel College of Boston, MA",4.4910178,56.287426,17.065868,3.8922155,13.173653,0.0,5.0898204,0.0,42400.0
"Emmanuel College of Franklin Springs, GA",0.0,18.181818,2.7972028,18.181818,30.069931,2.0979021,28.671329,0.0,32900.0
Emory & Henry College,16.748768,19.211823,2.4630542,9.3596058,37.438423,0.98522168,13.793104,0.0,39600.0
Emory University,16.459444,12.13736,4.4404974,12.31498,35.227947,0.17761989,19.242155,0.0,59000.0
"Empire Beauty School of Moosic, PA",0.0,0.0,0.0,0.0,1.2285012,0.0,0.0,98.7715,17700.0
"Empire Beauty School of New York, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16900.0
"Empire Beauty School of Philadelphia, PA",0.0,0.0,0.0,0.0,1.4304291,0.0,0.0,98.569572,16400.0
"Empire Beauty School of Portland, ME",0.0,0.0,0.0,0.0,0.32733223,0.0,0.0,99.672668,15500.0
"Empire Beauty School of Somersworth, NH",0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18400.0
Emporia State University,11.369863,19.041096,6.4383564,6.8493152,48.219177,0.0,8.0821915,0.0,35900.0
Endicott College,1.9920319,35.458168,4.7808766,12.749004,28.286854,3.9840639,12.749004,0.0,42800.0
Enterprise State Community College,1.6778524,18.120806,17.449665,0.0,0.0,7.0469799,55.704697,0.0,26300.0
Erskine College,22.033897,11.016949,0.0,13.559322,41.525421,5.0847459,6.7796612,0.0,36000.0
Essex County College,25.067024,21.983913,10.321715,0.80428952,21.44772,7.6407509,12.064343,0.6702413,31000.0
Eureka College,14.444445,31.111111,0.0,8.8888893,32.222221,0.0,13.333333,0.0,37300.0
Evangel University,9.375,12.215909,0.0,16.193182,53.69318,8.522727,0.0,0.0,34000.0
"Everest College of Bensalem, PA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,26100.0
"Everest College of Tacoma, WA",0.0,10.569106,89.430893,0.0,0.0,0.0,0.0,0.0,29700.0
"Everest Institute of Merrillville, IN",0.0,1.589404,98.410599,0.0,0.0,0.0,0.0,0.0,22900.0
"Everest Institute of Miami, FL",0.0,1.5267175,69.7201,0.0,0.0,0.0,0.0,28.753181,27900.0
Everett Community College,6.1946902,10.493047,16.30847,0.0,0.75853348,1.517067,57.269279,7.4589128,35300.0
Evergreen State College ,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,31800.0
Fairfield University,10.804322,33.613445,5.8823528,13.205282,32.172871,0.0,4.3217287,0.0,69000.0
Fairleigh Dickinson University,17.142857,27.783251,6.1083746,7.7832508,24.433498,0.78817731,15.960591,0.0,46800.0
Fashion Institute Of Design & Merchandising,0.0,35.637779,0.0,64.362221,0.0,0.0,0.0,0.0,34500.0
Fashion Institute Of Technology,7.3575592,46.209064,0.0,33.826828,7.4472857,0.0,0.0,5.1592641,44100.0
Faulkner University,2.2321429,80.803574,0.0,0.74404764,2.0833333,5.6547618,8.4821424,0.0,37600.0
Fayetteville State University,14.017341,20.809248,2.4566474,7.080925,40.317917,14.450867,0.86705202,0.0,31100.0
Fayetteville Technical Community College,4.8756218,24.378109,20.199005,0.5970149,0.0,11.940299,21.492538,16.517414,27700.0
Feather River College,30.909092,7.272727,0.0,0.0,7.2727275,1.8181819,52.727272,0.0,26900.0
Felician College,2.173913,9.42029,39.855072,8.695652,35.507248,0.0,4.347826,0.0,41400.0
Ferris State University,24.005615,21.197941,22.976135,3.3224144,4.5858679,11.137108,2.9948525,9.7800655,40300.0
Ferrum College,29.629629,15.555555,2.2222223,8.8888893,24.444443,13.333334,5.9259262,0.0,36500.0
Finger Lakes Community College - SUNY Office Of Community College,20.604395,18.681318,10.302197,4.6703296,1.6483517,10.027472,34.065933,0.0,29800.0
First Coast Technical Institute,6.015625,40.625,10.625,2.5,0.0,3.75,0.0,36.484375,21700.0
Fisher College,14.364641,28.360958,27.62431,0.0,9.2081032,14.548803,5.8931861,0.0,28200.0
Fisk University,25.373135,19.402985,0.0,10.447761,44.776119,0.0,0.0,0.0,33800.0
Fitchburg State University,13.719008,14.214876,12.727273,2.644628,49.256199,5.9504132,1.4876033,0.0,42100.0
Five Towns College,0.0,72.815536,0.0,23.30097,2.9126213,0.0,0.97087377,0.0,33800.0
Flagler College,0.0,21.391752,0.0,19.329897,54.123711,0.0,5.1546392,0.0,37200.0
Flathead Valley Community College,5.5555553,19.047619,3.1746032,1.5873016,0.0,2.3809524,67.063492,1.1904762,25000.0
Florence - Darlington Technical College,13.064134,13.539193,41.092636,0.0,0.0,12.826603,8.3135395,11.163896,25100.0
Florida Agricultural & Mechanical University,25.678358,14.228988,13.964262,4.0370617,30.244871,8.7359371,3.1105227,0.0,37300.0
Florida Atlantic University,16.626287,23.77347,7.6620231,10.448213,28.013325,7.3288918,6.1477895,0.0,41400.0
Florida Career College,27.397261,21.232876,0.0,0.0,0.0,0.0,0.0,51.369862,34300.0
Florida College,0.0,0.0,0.0,0.0,0.0,3.0120482,96.987953,0.0,36900.0
Florida College Of Natural Health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,24300.0
Florida Gateway College,12.694301,4.9222798,18.264248,0.0,0.0,37.305698,22.279793,4.533679,30200.0
Florida Gulf Coast University,0.0,25.352112,17.183098,0.0,30.985916,12.676056,13.802817,0.0,41200.0
Florida Institute Of Technology,69.176468,7.0588236,0.0,0.0,7.0588236,0.0,0.47058824,16.235294,53100.0
Florida International University,17.591471,29.41604,9.9830389,5.6699781,26.750666,7.7295856,2.8592198,0.0,45100.0
Florida Keys Community College,13.824884,6.9124422,11.981566,0.0,0.0,26.267281,41.013824,0.0,27100.0
Florida Memorial University,7.7922077,22.077923,0.0,11.038961,45.454544,9.090909,1.9480519,2.5974026,27700.0
Florida National University,15.087041,3.8684719,8.5106382,0.0,69.632492,2.9013541,0.0,0.0,22000.0
Florida Southern College,10.623946,34.232716,8.4317036,6.4080944,30.354132,4.3844857,5.5649242,0.0,37600.0
Florida State College At Jacksonville,1.2181195,10.277884,15.949753,0.38066235,0.11419871,2.093643,68.024361,1.941378,32100.0
Florida State University,7.8965759,27.935011,4.7344513,10.814116,32.424877,7.7568135,8.4381552,0.0,44000.0
Florida Technical College,34.722221,35.763889,0.0,0.0,0.0,0.0,0.0,29.513889,26900.0
Fontbonne University,4.2253523,54.225353,5.6338029,5.6338029,27.112677,0.70422536,2.4647887,0.0,40200.0
Foothill-Deanza Community College District,8.9642191,19.171375,15.329567,3.7288136,4.8964219,1.7702448,33.370998,12.768361,45156.297
Fordham University,9.2150173,22.269625,0.0,14.334471,47.525597,0.68259388,5.9726963,0.0,55400.0
Forsyth Technical Community College,12.917933,35.866261,25.227964,0.0,0.0,4.4072948,8.0547113,13.525836,25700.0
Fort Hays State University,20.681265,14.720195,15.815085,8.3941603,30.778589,6.5693431,3.0413625,0.0,37400.0
Fort Lewis College,13.352685,19.448477,0.0,16.400581,25.834543,0.0,24.963715,0.0,34000.0
Fort Myers Institute Of Technology And Cape Coral Institute Of Technology,3.4482758,21.182266,39.408867,1.4778326,0.0,0.0,0.0,34.482758,26226.701
Fort Scott Community College,1.2145749,1.3157895,34.919029,0.80971658,6.174089,0.20242915,5.0607285,50.303642,26900.0
Fort Valley State University,22.553192,14.893617,2.1276596,7.6595745,37.446808,15.319149,0.0,0.0,28900.0
Fortis College,21.311476,3.6065574,75.08197,0.0,0.0,0.0,0.0,0.0,23700.0
"Fortis College of Centerville, OH",55.84906,11.698113,21.886793,0.0,0.0,10.566038,0.0,0.0,25200.0
"Fortis College of Cuyahoga Falls, OH",30.927835,21.649485,47.42268,0.0,0.0,0.0,0.0,0.0,22100.0
"Fortis College of Largo, FL",0.0,0.0,76.027397,0.0,0.0,0.0,0.0,23.972603,20900.0
"Fortis College of Pensacola, FL",0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,20400.0
"Fortis College of Richmond, VA",0.0,77.777779,22.222221,0.0,0.0,0.0,0.0,0.0,25600.0
"Fortis Institute of Erie, PA",68.472908,19.704433,2.9556651,0.0,0.0,8.8669949,0.0,0.0,25800.0
"Fortis Institute of Forty Fort, PA",0.0,5.839416,63.503651,0.0,0.0,0.0,0.0,30.656935,22800.0
"Fortis Institute of Palm Springs, FL",0.0,57.5,42.5,0.0,0.0,0.0,0.0,0.0,23200.0
"Fortis Institute of Scranton, PA",0.0,24.137932,75.862068,0.0,0.0,0.0,0.0,0.0,21200.0
"Fortis Institute of Wayne, NJ",0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,31000.0
Fox College,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,35300.0
Fox Valley Technical College,13.323124,25.497702,30.398163,2.6799388,0.0,8.8820829,0.0,19.218988,35200.0
